Line,LineType,FromBus,ToBus,Reactance,FlowLimitForw,FlowLimitBack,FOR
Ger_92.To.Ger_82,AC,Ger_92,Ger_82,744,1149,1149,0.003
Ger_92.To.Ger_109,AC,Ger_92,Ger_109,1197,1149,1149,0.003
Ger_93.To.Ger_78,AC,Ger_93,Ger_78,5944,1149,1149,0.003
Ger_93.To.Ger_104,AC,Ger_93,Ger_104,2608,1149,1149,0.003
Ger_94.To.Ger_104,AC,Ger_94,Ger_104,2155,1149,1149,0.003
Ger_98.To.Ger_80,AC,Ger_98,Ger_80,2043,1149,1149,0.003
Ger_99.To.Ger_96,AC,Ger_99,Ger_96,2416,1149,1149,0.003
Ger_104.To.Ger_95,AC,Ger_104,Ger_95,3433,1149,1149,0.003
Ger_104.To.Ger_97,AC,Ger_104,Ger_97,976,1149,1149,0.003
Ger_104.To.Ger_100,AC,Ger_104,Ger_100,1022,1149,1149,0.003
Ger_105.To.Ger_109,AC,Ger_105,Ger_109,2626,1149,1149,0.003
Ger_105.To.Ger_112,AC,Ger_105,Ger_112,2456,1149,1149,0.003
Ger_106.To.Ger_110,AC,Ger_106,Ger_110,1412,1149,1149,0.003
Ger_107.To.Ger_104,AC,Ger_107,Ger_104,41,1149,1149,0.003
Ger_108.To.Ger_48,AC,Ger_108,Ger_48,3211,1149,1149,0.003
Ger_108.To.Pol_21,AC,Ger_108,Pol_21,1447,1149,1149,0.003
Ger_111.To.Ger_95,AC,Ger_111,Ger_95,931329510155,1149,1149,0.003
Ger_111.To.Ger_6,AC,Ger_111,Ger_6,2273,1149,1149,0.003
Ger_111.To.Ger_101,AC,Ger_111,Ger_101,817,1149,1149,0.003
Ger_112.To.Ger_141,AC,Ger_112,Ger_141,4776,1149,1149,0.003
Ger_113.To.Ger_97,AC,Ger_113,Ger_97,193901042561,1149,1149,0.003
Ger_115.To.Ger_101,AC,Ger_115,Ger_101,804002772643,1149,1149,0.003
Ger_115.To.Ger_104,AC,Ger_115,Ger_104,645747552448,1149,1149,0.003
Ger_115.To.Ger_107,AC,Ger_115,Ger_107,1706,1149,1149,0.003
Ger_115.To.Ger_227,AC,Ger_115,Ger_227,2424,1149,1149,0.003
Ger_116.To.Ger_109,AC,Ger_116,Ger_109,1042,1149,1149,0.003
Ger_116.To.Ger_126,AC,Ger_116,Ger_126,558,1149,1149,0.003
Ger_117.To.Ger_125,AC,Ger_117,Ger_125,484,1149,1149,0.003
Ger_118.To.Ger_111,AC,Ger_118,Ger_111,1999,1149,1149,0.003
Ger_120.To.Ger_38,AC,Ger_120,Ger_38,1274,1149,1149,0.003
Ger_121.To.Ger_111,AC,Ger_121,Ger_111,172,1149,1149,0.003
Ger_122.To.Ger_124,AC,Ger_122,Ger_124,473,1149,1149,0.003
Ger_123.To.Ger_117,AC,Ger_123,Ger_117,947,1149,1149,0.003
Ger_124.To.Ger_107,AC,Ger_124,Ger_107,247,1149,1149,0.003
Ger_124.To.Ger_114,AC,Ger_124,Ger_114,588,1149,1149,0.003
Ger_124.To.Ger_226,AC,Ger_124,Ger_226,5171,1149,1149,0.003
Ger_126.To.Ger_110,AC,Ger_126,Ger_110,1146,1149,1149,0.003
Ger_127.To.Ger_117,AC,Ger_127,Ger_117,1071,1149,1149,0.003
Ger_127.To.Ger_126,AC,Ger_127,Ger_126,1122,1149,1149,0.003
Ger_128.To.Ger_115,AC,Ger_128,Ger_115,1091,1149,1149,0.003
Ger_128.To.Ger_225,AC,Ger_128,Ger_225,1279,1149,1149,0.003
Ger_129.To.Ger_126,AC,Ger_129,Ger_126,5,1149,1149,0.003
Ger_131.To.Ger_10,AC,Ger_131,Ger_10,166,1149,1149,0.003
Ger_131.To.Ger_117,AC,Ger_131,Ger_117,684,1149,1149,0.003
Ger_131.To.Ger_125,AC,Ger_131,Ger_125,496,1149,1149,0.003
Ger_132.To.Ger_6,AC,Ger_132,Ger_6,257,1149,1149,0.003
Ger_132.To.Ger_121,AC,Ger_132,Ger_121,23,1149,1149,0.003
Ger_133.To.Ger_10,AC,Ger_133,Ger_10,897,1149,1149,0.003
Ger_133.To.Ger_123,AC,Ger_133,Ger_123,1139,1149,1149,0.003
Ger_133.To.Ger_131,AC,Ger_133,Ger_131,7995,1149,1149,0.003
Ger_133.To.Ger_222,AC,Ger_133,Ger_222,1547,1149,1149,0.003
Ger_133.To.Ger_223,AC,Ger_133,Ger_223,804,1149,1149,0.003
Ger_133.To.Ger_224,AC,Ger_133,Ger_224,994,1149,1149,0.003
Ger_134.To.Ger_11,AC,Ger_134,Ger_11,3698,1149,1149,0.003
Ger_134.To.Ger_127,AC,Ger_134,Ger_127,599,1149,1149,0.003
Ger_135.To.Ger_126,AC,Ger_135,Ger_126,1142,1149,1149,0.003
Ger_136.To.Ger_10,AC,Ger_136,Ger_10,5398,1149,1149,0.003
Ger_136.To.Ger_138,AC,Ger_136,Ger_138,4047,1149,1149,0.003
Ger_140.To.Ger_87,AC,Ger_140,Ger_87,747,1149,1149,0.003
Ger_140.To.Ger_120,AC,Ger_140,Ger_120,528,1149,1149,0.003
Ger_142.To.Ger_98,AC,Ger_142,Ger_98,8865,1149,1149,0.003
Ger_142.To.Ger_149,AC,Ger_142,Ger_149,5279,1149,1149,0.003
Ger_143.To.Ger_211,AC,Ger_143,Ger_211,2589,1149,1149,0.003
Ger_144.To.Ger_120,AC,Ger_144,Ger_120,2608,1149,1149,0.003
Ger_146.To.Ger_4,AC,Ger_146,Ger_4,3467,1149,1149,0.003
Ger_146.To.Ger_145,AC,Ger_146,Ger_145,1517,1149,1149,0.003
Ger_147.To.Ger_119,AC,Ger_147,Ger_119,2269,1149,1149,0.003
Ger_148.To.Ger_130,AC,Ger_148,Ger_130,896,1149,1149,0.003
Ger_150.To.Ger_149,AC,Ger_150,Ger_149,1347,1149,1149,0.003
Ger_151.To.Ger_98,AC,Ger_151,Ger_98,3387,1149,1149,0.003
Ger_151.To.Ger_161,AC,Ger_151,Ger_161,1924,1149,1149,0.003
Ger_152.To.Ger_157,AC,Ger_152,Ger_157,1516,1149,1149,0.003
Ger_153.To.Ger_147,AC,Ger_153,Ger_147,3567,1149,1149,0.003
Ger_154.To.Ger_149,AC,Ger_154,Ger_149,2897,1149,1149,0.003
Ger_154.To.Ger_151,AC,Ger_154,Ger_151,2412,1149,1149,0.003
Ger_155.To.Ger_144,AC,Ger_155,Ger_144,815,1149,1149,0.003
Ger_156.To.Ger_171,AC,Ger_156,Ger_171,2508,1149,1149,0.003
Ger_157.To.Ger_163,AC,Ger_157,Ger_163,3612,1149,1149,0.003
Ger_157.To.Ger_165,AC,Ger_157,Ger_165,153,1149,1149,0.003
Ger_158.To.Ger_1,DC,Ger_158,Ger_1,0.00001,1149,1149,0.003
Ger_158.To.Ger_179,AC,Ger_158,Ger_179,2119,1149,1149,0.003
Ger_159.To.Ger_48,AC,Ger_159,Ger_48,658,1149,1149,0.003
Ger_159.To.Ger_152,AC,Ger_159,Ger_152,3049,1149,1149,0.003
Ger_159.To.Ger_153,AC,Ger_159,Ger_153,609,1149,1149,0.003
Ger_159.To.Ger_156,AC,Ger_159,Ger_156,1162,1149,1149,0.003
Ger_159.To.Ger_164,AC,Ger_159,Ger_164,1941,1149,1149,0.003
Ger_159.To.Ger_165,AC,Ger_159,Ger_165,2821,1149,1149,0.003
Ger_160.To.Ger_4,AC,Ger_160,Ger_4,2902,1149,1149,0.003
Ger_161.To.Ger_167,AC,Ger_161,Ger_167,2803,1149,1149,0.003
Ger_162.To.Ger_166,AC,Ger_162,Ger_166,507,1149,1149,0.003
Ger_164.To.Ger_182,AC,Ger_164,Ger_182,1048,1149,1149,0.003
Ger_165.To.Ger_176,AC,Ger_165,Ger_176,1515,1149,1149,0.003
Ger_166.To.Ger_175,AC,Ger_166,Ger_175,1164,1149,1149,0.003
Ger_166.To.Ger_185,AC,Ger_166,Ger_185,1758,1149,1149,0.003
Ger_167.To.Ger_120,AC,Ger_167,Ger_120,2829,1149,1149,0.003
Ger_167.To.Ger_172,AC,Ger_167,Ger_172,10009,1149,1149,0.003
Ger_167.To.Ger_173,AC,Ger_167,Ger_173,1225,1149,1149,0.003
Ger_167.To.Ger_178,AC,Ger_167,Ger_178,233,1149,1149,0.003
Ger_167.To.Ger_180,AC,Ger_167,Ger_180,3208,1149,1149,0.003
Ger_167.To.Ger_183,AC,Ger_167,Ger_183,389,1149,1149,0.003
Ger_168.To.DNK_1,DC,Ger_168,DNK_1,0.00001,1149,1149,0.003
Ger_169.To.Ger_183,AC,Ger_169,Ger_183,514,1149,1149,0.003
Ger_170.To.Ger_174,AC,Ger_170,Ger_174,808,1149,1149,0.003
Ger_170.To.Ger_177,AC,Ger_170,Ger_177,608,1149,1149,0.003
Ger_171.To.Ger_143,AC,Ger_171,Ger_143,2331,1149,1149,0.003
Ger_171.To.Ger_176,AC,Ger_171,Ger_176,4182,1149,1149,0.003
Ger_171.To.Ger_177,AC,Ger_171,Ger_177,1156,1149,1149,0.003
Ger_171.To.Ger_199,AC,Ger_171,Ger_199,2078,1149,1149,0.003
Ger_171.To.Ger_211,AC,Ger_171,Ger_211,10217,1149,1149,0.003
Ger_172.To.Ger_174,AC,Ger_172,Ger_174,1649,1149,1149,0.003
Ger_172.To.Ger_188,AC,Ger_172,Ger_188,325,1149,1149,0.003
Ger_173.To.Ger_191,AC,Ger_173,Ger_191,1987,1149,1149,0.003
Ger_174.To.Ger_148,AC,Ger_174,Ger_148,1776,1149,1149,0.003
Ger_174.To.Ger_184,AC,Ger_174,Ger_184,95,1149,1149,0.003
Ger_175.To.Ger_8,AC,Ger_175,Ger_8,523,1149,1149,0.003
Ger_175.To.Ger_196,AC,Ger_175,Ger_196,867,1149,1149,0.003
Ger_176.To.Ger_190,AC,Ger_176,Ger_190,3457,1149,1149,0.003
Ger_176.To.Ger_203,AC,Ger_176,Ger_203,1853,1149,1149,0.003
Ger_178.To.Ger_186,AC,Ger_178,Ger_186,1492,1149,1149,0.003
Ger_179.To.Ger_15,AC,Ger_179,Ger_15,3986,1149,1149,0.003
Ger_179.To.Ger_38,AC,Ger_179,Ger_38,1225,1149,1149,0.003
Ger_180.To.Ger_194,AC,Ger_180,Ger_194,1802,1149,1149,0.003
Ger_181.To.Ger_178,AC,Ger_181,Ger_178,3069,1149,1149,0.003
Ger_181.To.Ger_183,AC,Ger_181,Ger_183,3235,1149,1149,0.003
Ger_182.To.Ger_176,AC,Ger_182,Ger_176,1097,1149,1149,0.003
Ger_182.To.Ger_187,AC,Ger_182,Ger_187,857,1149,1149,0.003
Ger_182.To.Ger_203,AC,Ger_182,Ger_203,2553,1149,1149,0.003
Ger_184.To.Ger_194,AC,Ger_184,Ger_194,1087,1149,1149,0.003
Ger_185.To.Ger_183,AC,Ger_185,Ger_183,648153950034,1149,1149,0.003
Ger_185.To.Ger_17,AC,Ger_185,Ger_17,8045,1149,1149,0.003
Ger_185.To.Ger_193,AC,Ger_185,Ger_193,2133,1149,1149,0.003
Ger_186.To.Ger_191,AC,Ger_186,Ger_191,1998,1149,1149,0.003
Ger_186.To.Ger_192,AC,Ger_186,Ger_192,1836,1149,1149,0.003
Ger_186.To.Ger_198,AC,Ger_186,Ger_198,428,1149,1149,0.003
Ger_187.To.Ger_197,AC,Ger_187,Ger_197,463,1149,1149,0.003
Ger_188.To.Ger_195,AC,Ger_188,Ger_195,1552,1149,1149,0.003
Ger_189.To.Ger_119,AC,Ger_189,Ger_119,4206,1149,1149,0.003
Ger_189.To.Ger_211,AC,Ger_189,Ger_211,2661,1149,1149,0.003
Ger_190.To.Ger_206,AC,Ger_190,Ger_206,1112,1149,1149,0.003
Ger_191.To.Ger_198,AC,Ger_191,Ger_198,409,1149,1149,0.003
Ger_191.To.Ger_202,AC,Ger_191,Ger_202,1745,1149,1149,0.003
Ger_194.To.Ger_212,AC,Ger_194,Ger_212,993,1149,1149,0.003
Ger_195.To.Ger_218,AC,Ger_195,Ger_218,2604,1149,1149,0.003
Ger_196.To.Ger_209,AC,Ger_196,Ger_209,3684,1149,1149,0.003
Ger_196.To.Ger_213,AC,Ger_196,Ger_213,69,1149,1149,0.003
Ger_197.To.Ger_203,AC,Ger_197,Ger_203,21,1149,1149,0.003
Ger_197.To.Ger_204,AC,Ger_197,Ger_204,745,1149,1149,0.003
Ger_198.To.Ger_193,AC,Ger_198,Ger_193,1766,1149,1149,0.003
Ger_198.To.Ger_205,AC,Ger_198,Ger_205,28,1149,1149,0.003
Ger_198.To.Ger_209,AC,Ger_198,Ger_209,3447,1149,1149,0.003
Ger_199.To.Ger_206,AC,Ger_199,Ger_206,935,1149,1149,0.003
Ger_200.To.Ger_147,AC,Ger_200,Ger_147,2512,1149,1149,0.003
Ger_200.To.Ger_211,AC,Ger_200,Ger_211,4686,1149,1149,0.003
Ger_201.To.Ger_204,AC,Ger_201,Ger_204,1361,1149,1149,0.003
Ger_202.To.Ger_24,AC,Ger_202,Ger_24,965,1149,1149,0.003
Ger_203.To.Ger_31,AC,Ger_203,Ger_31,1507,1149,1149,0.003
Ger_203.To.Ger_214,AC,Ger_203,Ger_214,2018,1149,1149,0.003
Ger_203.To.Ger_216,AC,Ger_203,Ger_216,1715,1149,1149,0.003
Ger_204.To.Ger_220,AC,Ger_204,Ger_220,912,1149,1149,0.003
Ger_206.To.Ger_32,AC,Ger_206,Ger_32,3238,1149,1149,0.003
Ger_206.To.Ger_221,AC,Ger_206,Ger_221,2899,1149,1149,0.003
Ger_208.To.Ger_32,AC,Ger_208,Ger_32,6515,1149,1149,0.003
Ger_208.To.Ger_206,AC,Ger_208,Ger_206,4422,1149,1149,0.003
Ger_209.To.Ger_21,AC,Ger_209,Ger_21,118,1149,1149,0.003
Ger_209.To.Ger_207,AC,Ger_209,Ger_207,1787,1149,1149,0.003
Ger_209.To.Ger_213,AC,Ger_209,Ger_213,935,1149,1149,0.003
Ger_210.To.Ger_20,AC,Ger_210,Ger_20,1592,1149,1149,0.003
Ger_211.To.Ger_147,AC,Ger_211,Ger_147,241,1149,1149,0.003
Ger_211.To.Ger_168,AC,Ger_211,Ger_168,858,1149,1149,0.003
Ger_213.To.Ger_18,AC,Ger_213,Ger_18,325,1149,1149,0.003
Ger_213.To.Ger_34,AC,Ger_213,Ger_34,1297,1149,1149,0.003
Ger_213.To.Ger_219,AC,Ger_213,Ger_219,3216,1149,1149,0.003
Ger_214.To.Ger_32,AC,Ger_214,Ger_32,1501,1149,1149,0.003
Ger_215.To.Ger_17,AC,Ger_215,Ger_17,1983,1149,1149,0.003
Ger_217.To.Ger_21,AC,Ger_217,Ger_21,332,1149,1149,0.003
Ger_217.To.Ger_22,AC,Ger_217,Ger_22,334,1149,1149,0.003
Ger_218.To.Ger_23,AC,Ger_218,Ger_23,1724,1149,1149,0.003
Ger_220.To.Ger_31,AC,Ger_220,Ger_31,1954,1149,1149,0.003
Ger_221.To.Ger_20,AC,Ger_221,Ger_20,2274,1149,1149,0.003
Ger_222.To.Ger_227,AC,Ger_222,Ger_227,1232,1149,1149,0.003
Ger_223.To.Ger_113,AC,Ger_223,Ger_113,635,1149,1149,0.003
Ger_224.To.Ger_115,AC,Ger_224,Ger_115,1569,1149,1149,0.003
Ger_225.To.Ger_226,AC,Ger_225,Ger_226,685,1149,1149,0.003
Ger_228.To.Ger_226,AC,Ger_228,Ger_226,2255,1149,1149,0.003
DNK_2.To.DNK_4,AC,DNK_2,DNK_4,2653,1149,1149,0.003
DNK_4.To.DNK_5,AC,DNK_4,DNK_5,1871,1149,1149,0.003
DNK_6.To.DNK_3,AC,DNK_6,DNK_3,136,1149,1149,0.003
DNK_6.To.DNK_7,AC,DNK_6,DNK_7,1671,1149,1149,0.003
DNK_8.To.DNK_7,AC,DNK_8,DNK_7,145946908717,1149,1149,0.003
DNK_9.To.Ger_15,AC,DNK_9,Ger_15,4386,1149,1149,0.003
DNK_9.To.Ger_179,AC,DNK_9,Ger_179,2023,1149,1149,0.003
DNK_9.To.DNK_4,AC,DNK_9,DNK_4,4885,1149,1149,0.003
DNK_9.To.DNK_7,AC,DNK_9,DNK_7,255,1149,1149,0.003
DNK_10.To.DNK_2,AC,DNK_10,DNK_2,0.05,1149,1149,0.003
DNK_11.To.DNK_3,AC,DNK_11,DNK_3,0.05,1149,1149,0.003
Fra_1.To.Ger_6,AC,Fra_1,Ger_6,416,10.000,10.000,0.003
Fra_1.To.Fra_287,AC,Fra_1,Fra_287,3171,10.000,10.000,0.003
Fra_2.To.Fra_237,AC,Fra_2,Fra_237,1345,10.000,10.000,0.003
Fra_3.To.Swi_6,AC,Fra_3,Swi_6,502,10.000,10.000,0.003
Fra_3.To.Swi_30,AC,Fra_3,Swi_30,103,10.000,10.000,0.003
Fra_4.To.Fra_184,AC,Fra_4,Fra_184,148391645612,10.000,10.000,0.003
Fra_4.To.ESP_192,AC,Fra_4,ESP_192,8118,10.000,10.000,0.003
Fra_5.To.Swi_40,AC,Fra_5,Swi_40,112,10.000,10.000,0.003
Fra_6.To.Fra_50,AC,Fra_6,Fra_50,114083385976,10.000,10.000,0.003
Fra_6.To.Swi_2,AC,Fra_6,Swi_2,3526,10.000,10.000,0.003
Fra_7.To.ESP_192,AC,Fra_7,ESP_192,8438,10.000,10.000,0.003
Fra_7.To.Fra_4,AC,Fra_7,Fra_4,10109,10.000,10.000,0.003
Fra_8.To.Fra_11,AC,Fra_8,Fra_11,1197,10.000,10.000,0.003
Fra_8.To.Fra_95,AC,Fra_8,Fra_95,2797,10.000,10.000,0.003
Fra_8.To.Fra_159,AC,Fra_8,Fra_159,8608,10.000,10.000,0.003
Fra_8.To.Fra_252,AC,Fra_8,Fra_252,4911,10.000,10.000,0.003
Fra_9.To.ESP_1,AC,Fra_9,ESP_1,4977,10.000,10.000,0.003
Fra_9.To.Fra_236,AC,Fra_9,Fra_236,9265,10.000,10.000,0.003
Fra_9.To.Fra_242,AC,Fra_9,Fra_242,10159,10.000,10.000,0.003
Fra_10.To.Fra_1,AC,Fra_10,Fra_1,457998214286,10.000,10.000,0.003
Fra_10.To.Fra_35,AC,Fra_10,Fra_35,132121647793,10.000,10.000,0.003
Fra_10.To.Fra_50,AC,Fra_10,Fra_50,391302886637,10.000,10.000,0.003
Fra_10.To.Swi_1,AC,Fra_10,Swi_1,1598,10.000,10.000,0.003
Fra_10.To.Swi_2,AC,Fra_10,Swi_2,1377,10.000,10.000,0.003
Fra_10.To.Swi_3,AC,Fra_10,Swi_3,1203,10.000,10.000,0.003
Fra_10.To.Fra_6,AC,Fra_10,Fra_6,2112,10.000,10.000,0.003
Fra_11.To.Ger_2,AC,Fra_11,Ger_2,1223,10.000,10.000,0.003
Fra_12.To.Fra_115,AC,Fra_12,Fra_115,1792,10.000,10.000,0.003
Fra_13.To.Fra_296,AC,Fra_13,Fra_296,334680491052,10.000,10.000,0.003
Fra_13.To.Fra_55,AC,Fra_13,Fra_55,1759,10.000,10.000,0.003
Fra_14.To.Fra_287,AC,Fra_14,Fra_287,214815813073,10.000,10.000,0.003
Fra_14.To.Fra_1,AC,Fra_14,Fra_1,2966,10.000,10.000,0.003
Fra_15.To.Fra_22,AC,Fra_15,Fra_22,1794,10.000,10.000,0.003
Fra_15.To.Fra_303,AC,Fra_15,Fra_303,6893,10.000,10.000,0.003
Fra_15.To.Fra_311,AC,Fra_15,Fra_311,1973,10.000,10.000,0.003
Fra_16.To.Fra_38,AC,Fra_16,Fra_38,948,10.000,10.000,0.003
Fra_17.To.Fra_20,AC,Fra_17,Fra_20,3594,10.000,10.000,0.003
Fra_18.To.Fra_311,AC,Fra_18,Fra_311,4204,10.000,10.000,0.003
Fra_21.To.Fra_1,AC,Fra_21,Fra_1,607,10.000,10.000,0.003
Fra_24.To.Fra_74,AC,Fra_24,Fra_74,1778,10.000,10.000,0.003
Fra_24.To.Fra_115,AC,Fra_24,Fra_115,2058,10.000,10.000,0.003
Fra_24.To.Fra_148,AC,Fra_24,Fra_148,1227,10.000,10.000,0.003
Fra_24.To.Fra_307,AC,Fra_24,Fra_307,967,10.000,10.000,0.003
Fra_27.To.Fra_51,AC,Fra_27,Fra_51,898,10.000,10.000,0.003
Fra_28.To.Fra_57,AC,Fra_28,Fra_57,1701,10.000,10.000,0.003
Fra_32.To.Fra_23,AC,Fra_32,Fra_23,2746,10.000,10.000,0.003
Fra_32.To.Fra_28,AC,Fra_32,Fra_28,965,10.000,10.000,0.003
Fra_32.To.Fra_52,AC,Fra_32,Fra_52,1261,10.000,10.000,0.003
Fra_33.To.Fra_25,AC,Fra_33,Fra_25,5909,10.000,10.000,0.003
Fra_34.To.Fra_19,AC,Fra_34,Fra_19,3315,10.000,10.000,0.003
Fra_39.To.Fra_26,AC,Fra_39,Fra_26,5007,10.000,10.000,0.003
Fra_39.To.Fra_41,AC,Fra_39,Fra_41,1585,10.000,10.000,0.003
Fra_39.To.Fra_49,AC,Fra_39,Fra_49,4932,10.000,10.000,0.003
Fra_39.To.Fra_64,AC,Fra_39,Fra_64,4288,10.000,10.000,0.003
Fra_39.To.Fra_316,AC,Fra_39,Fra_316,3624,10.000,10.000,0.003
Fra_40.To.Fra_29,AC,Fra_40,Fra_29,3805,10.000,10.000,0.003
Fra_41.To.Fra_58,AC,Fra_41,Fra_58,5017,10.000,10.000,0.003
Fra_42.To.Fra_20,AC,Fra_42,Fra_20,6137,10.000,10.000,0.003
Fra_42.To.Fra_27,AC,Fra_42,Fra_27,358,10.000,10.000,0.003
Fra_42.To.Fra_30,AC,Fra_42,Fra_30,1978,10.000,10.000,0.003
Fra_42.To.Fra_36,AC,Fra_42,Fra_36,5243,10.000,10.000,0.003
Fra_42.To.Fra_59,AC,Fra_42,Fra_59,1109,10.000,10.000,0.003
Fra_42.To.Fra_71,AC,Fra_42,Fra_71,46,10.000,10.000,0.003
Fra_43.To.Fra_95,AC,Fra_43,Fra_95,194,10.000,10.000,0.003
Fra_44.To.Fra_74,AC,Fra_44,Fra_74,7604,10.000,10.000,0.003
Fra_45.To.Fra_29,AC,Fra_45,Fra_29,8952,10.000,10.000,0.003
Fra_45.To.Fra_37,AC,Fra_45,Fra_37,1245,10.000,10.000,0.003
Fra_45.To.Fra_40,AC,Fra_45,Fra_40,6672,10.000,10.000,0.003
Fra_45.To.Fra_53,AC,Fra_45,Fra_53,744,10.000,10.000,0.003
Fra_45.To.Fra_62,AC,Fra_45,Fra_62,15076,10.000,10.000,0.003
Fra_46.To.Fra_33,AC,Fra_46,Fra_33,99,10.000,10.000,0.003
Fra_46.To.Fra_50,AC,Fra_46,Fra_50,7146,10.000,10.000,0.003
Fra_47.To.Fra_32,AC,Fra_47,Fra_32,1543,10.000,10.000,0.003
Fra_47.To.Fra_52,AC,Fra_47,Fra_52,557,10.000,10.000,0.003
Fra_47.To.Fra_88,AC,Fra_47,Fra_88,14582,10.000,10.000,0.003
Fra_47.To.Fra_100,AC,Fra_47,Fra_100,1865,10.000,10.000,0.003
Fra_48.To.Fra_80,AC,Fra_48,Fra_80,183529583787,10.000,10.000,0.003
Fra_48.To.Fra_316,AC,Fra_48,Fra_316,108127659574,10.000,10.000,0.003
Fra_48.To.Fra_28,AC,Fra_48,Fra_28,843,10.000,10.000,0.003
Fra_48.To.Fra_34,AC,Fra_48,Fra_34,3759,10.000,10.000,0.003
Fra_48.To.Fra_81,AC,Fra_48,Fra_81,14433,10.000,10.000,0.003
Fra_49.To.Fra_64,AC,Fra_49,Fra_64,8099,10.000,10.000,0.003
Fra_54.To.Fra_52,AC,Fra_54,Fra_52,691,10.000,10.000,0.003
Fra_56.To.Fra_54,AC,Fra_56,Fra_54,671,10.000,10.000,0.003
Fra_56.To.Fra_59,AC,Fra_56,Fra_59,941,10.000,10.000,0.003
Fra_61.To.Fra_31,AC,Fra_61,Fra_31,858,10.000,10.000,0.003
Fra_62.To.Fra_37,AC,Fra_62,Fra_37,10445,10.000,10.000,0.003
Fra_62.To.Fra_53,AC,Fra_62,Fra_53,6923,10.000,10.000,0.003
Fra_63.To.Fra_6,AC,Fra_63,Fra_6,3342,10.000,10.000,0.003
Fra_63.To.Fra_83,AC,Fra_63,Fra_83,6282,10.000,10.000,0.003
Fra_64.To.Fra_38,AC,Fra_64,Fra_38,9294,10.000,10.000,0.003
Fra_64.To.Fra_60,AC,Fra_64,Fra_60,4482,10.000,10.000,0.003
Fra_64.To.Fra_66,AC,Fra_64,Fra_66,3992,10.000,10.000,0.003
Fra_64.To.Fra_82,AC,Fra_64,Fra_82,1053,10.000,10.000,0.003
Fra_64.To.Fra_91,AC,Fra_64,Fra_91,3231,10.000,10.000,0.003
Fra_64.To.Fra_304,AC,Fra_64,Fra_304,3109,10.000,10.000,0.003
Fra_64.To.Fra_314,AC,Fra_64,Fra_314,4797,10.000,10.000,0.003
Fra_65.To.Fra_74,AC,Fra_65,Fra_74,1781,10.000,10.000,0.003
Fra_67.To.Fra_59,AC,Fra_67,Fra_59,521,10.000,10.000,0.003
Fra_68.To.Fra_58,AC,Fra_68,Fra_58,352,10.000,10.000,0.003
Fra_69.To.Fra_70,AC,Fra_69,Fra_70,2157,10.000,10.000,0.003
Fra_70.To.Fra_62,AC,Fra_70,Fra_62,786801461245,10.000,10.000,0.003
Fra_70.To.Fra_27,AC,Fra_70,Fra_27,1114,10.000,10.000,0.003
Fra_70.To.Fra_51,AC,Fra_70,Fra_51,1225,10.000,10.000,0.003
Fra_70.To.Fra_310,AC,Fra_70,Fra_310,5158,10.000,10.000,0.003
Fra_71.To.Fra_67,AC,Fra_71,Fra_67,1157,10.000,10.000,0.003
Fra_71.To.Fra_73,AC,Fra_71,Fra_73,738,10.000,10.000,0.003
Fra_72.To.Fra_64,AC,Fra_72,Fra_64,11682,10.000,10.000,0.003
Fra_72.To.Fra_66,AC,Fra_72,Fra_66,6067,10.000,10.000,0.003
Fra_72.To.Fra_84,AC,Fra_72,Fra_84,7658,10.000,10.000,0.003
Fra_72.To.Fra_86,AC,Fra_72,Fra_86,5946,10.000,10.000,0.003
Fra_73.To.Fra_79,AC,Fra_73,Fra_79,488879779749,10.000,10.000,0.003
Fra_73.To.Fra_85,AC,Fra_73,Fra_85,52004826459,10.000,10.000,0.003
Fra_73.To.Fra_59,AC,Fra_73,Fra_59,1842,10.000,10.000,0.003
Fra_73.To.Fra_61,AC,Fra_73,Fra_61,2882,10.000,10.000,0.003
Fra_73.To.Fra_70,AC,Fra_73,Fra_70,3562,10.000,10.000,0.003
Fra_73.To.Fra_90,AC,Fra_73,Fra_90,965,10.000,10.000,0.003
Fra_74.To.Fra_262,AC,Fra_74,Fra_262,81620949464,10.000,10.000,0.003
Fra_74.To.Fra_223,AC,Fra_74,Fra_223,2157,10.000,10.000,0.003
Fra_75.To.Fra_70,AC,Fra_75,Fra_70,113549829545,10.000,10.000,0.003
Fra_75.To.Fra_77,AC,Fra_75,Fra_77,5551,10.000,10.000,0.003
Fra_75.To.Fra_79,AC,Fra_75,Fra_79,9683,10.000,10.000,0.003
Fra_75.To.Fra_87,AC,Fra_75,Fra_87,6108,10.000,10.000,0.003
Fra_77.To.Fra_79,AC,Fra_77,Fra_79,4377,10.000,10.000,0.003
Fra_78.To.Fra_6,AC,Fra_78,Fra_6,11627,10.000,10.000,0.003
Fra_79.To.Fra_107,AC,Fra_79,Fra_107,11978,10.000,10.000,0.003
Fra_80.To.Fra_100,AC,Fra_80,Fra_100,281178331274,10.000,10.000,0.003
Fra_80.To.Fra_76,AC,Fra_80,Fra_76,8272,10.000,10.000,0.003
Fra_80.To.Fra_108,AC,Fra_80,Fra_108,2351,10.000,10.000,0.003
Fra_80.To.Fra_153,AC,Fra_80,Fra_153,7714,10.000,10.000,0.003
Fra_81.To.Fra_57,AC,Fra_81,Fra_57,1554,10.000,10.000,0.003
