zone,time,value
Cro_11,85,228.98927063288232
Cro_11,86,51.73566894080626
Cro_11,87,51.73566894080626
Cro_11,88,62.153956727830895
Cro_11,89,52.8213442395699
Cro_11,90,52.8213442395699
Cro_11,91,52.8213442395699
Cro_11,92,46.92783830904409
Cro_11,93,46.92783830904409
Cro_11,94,46.92783830904409
Cro_11,95,46.92783830904409
Cro_11,96,46.92783830904409
Cro_12,1,49.751801994320175
Cro_12,2,44.49255667570844
Cro_12,3,43.12603710258438
Cro_12,4,51.11832156744424
Cro_12,5,43.12603710258438
Cro_12,6,43.12603710258438
Cro_12,7,43.12603710258438
Cro_12,8,43.12603710258438
Cro_12,9,40.43424310237546
Cro_12,10,43.12603710258438
Cro_12,11,43.12603710258438
Cro_12,12,89.17258839260215
Cro_12,13,43.12603710258438
Cro_12,14,46.92783830904409
Cro_12,15,46.92783830904409
Cro_12,16,55.39972936487234
Cro_12,17,46.92783830904409
Cro_12,18,46.92783830904409
Cro_12,19,49.23197329967305
Cro_12,20,98.1417988401266
Cro_12,21,51.14498890506367
Cro_12,22,51.66487604756112
Cro_12,23,75.79087753971106
Cro_12,24,75.79087753971106
Cro_12,25,75.79087753971106
Cro_12,26,75.79087753971106
Cro_12,27,1500.4640790002027
Cro_12,28,51.36558893137271
Cro_12,29,59.290871788793666
Cro_12,30,43.12603710258438
Cro_12,31,38.617260743358216
Cro_12,32,36.806238484023545
Cro_12,33,31.954313448563372
Cro_12,34,32.0307735324793
Cro_12,35,28.629656205885887
Cro_12,36,28.629656205885887
Cro_12,37,29.157017322065904
Cro_12,38,32.0307735324793
Cro_12,39,35.74226783969878
Cro_12,40,38.307734255268876
Cro_12,41,38.307734255268876
Cro_12,42,38.307734255268876
Cro_12,43,36.46869048198934
Cro_12,44,37.58682236739854
Cro_12,45,43.12603710258438
Cro_12,46,56.592902974599
Cro_12,47,43.12603710258438
Cro_12,48,36.46869048198934
Cro_12,49,36.46869048198934
Cro_12,50,43.12603710258438
Cro_12,51,45.79013192420433
Cro_12,52,43.12603710258438
Cro_12,53,36.46869048198934
Cro_12,54,43.12603710258438
Cro_12,55,43.12603710258438
Cro_12,56,43.12603710258438
Cro_12,57,132.55504486099997
Cro_12,58,43.12603710258438
Cro_12,59,45.79013192420433
Cro_12,60,59.06556600262136
Cro_12,61,47.06380287775479
Cro_12,62,43.12603710258438
Cro_12,63,43.12603710258438
Cro_12,64,43.12603710258438
Cro_12,65,43.12603710258438
Cro_12,66,36.46869048198934
Cro_12,67,36.46869048198934
Cro_12,68,36.46869048198934
Cro_12,69,33.00686117862177
Cro_12,70,33.0068611786218
Cro_12,71,33.0068611786218
Cro_12,72,33.00686117862177
Cro_12,73,33.00686117862177
Cro_12,74,33.00686117862177
Cro_12,75,33.0068611786218
Cro_12,76,33.00686117862177
Cro_12,77,33.00686117862177
Cro_12,78,33.0068611786218
Cro_12,79,33.0068611786218
Cro_12,80,40.434243102375454
Cro_12,81,43.12603710258438
Cro_12,82,51.73566894080626
Cro_12,83,51.73566894080626
Cro_12,84,51.73566894080626
Cro_12,85,228.98927063288232
Cro_12,86,51.73566894080626
Cro_12,87,51.73566894080626
Cro_12,88,62.153956727830895
Cro_12,89,52.8213442395699
Cro_12,90,52.8213442395699
Cro_12,91,52.8213442395699
Cro_12,92,46.92783830904409
Cro_12,93,46.92783830904409
Cro_12,94,46.92783830904409
Cro_12,95,46.92783830904409
Cro_12,96,46.92783830904409
Cro_13,1,49.751801994320175
Cro_13,2,44.49255667570844
Cro_13,3,43.12603710258438
Cro_13,4,51.11832156744424
Cro_13,5,43.12603710258438
Cro_13,6,43.12603710258438
Cro_13,7,43.12603710258438
Cro_13,8,43.12603710258438
Cro_13,9,40.43424310237546
Cro_13,10,43.12603710258438
Cro_13,11,43.12603710258438
Cro_13,12,89.17258839260215
Cro_13,13,43.12603710258438
Cro_13,14,46.92783830904409
Cro_13,15,46.92783830904409
Cro_13,16,55.39972936487234
Cro_13,17,46.92783830904409
Cro_13,18,46.92783830904409
Cro_13,19,49.23197329967305
Cro_13,20,98.1417988401266
Cro_13,21,51.14498890506367
Cro_13,22,51.66487604756112
Cro_13,23,75.79087753971106
Cro_13,24,75.79087753971106
Cro_13,25,75.79087753971106
Cro_13,26,75.79087753971106
Cro_13,27,1500.4640790002027
Cro_13,28,51.36558893137271
Cro_13,29,59.290871788793666
Cro_13,30,43.12603710258438
Cro_13,31,38.617260743358216
Cro_13,32,36.806238484023545
Cro_13,33,31.954313448563372
Cro_13,34,32.0307735324793
Cro_13,35,28.629656205885887
Cro_13,36,28.629656205885887
Cro_13,37,29.157017322065904
Cro_13,38,32.0307735324793
Cro_13,39,35.74226783969878
Cro_13,40,38.307734255268876
Cro_13,41,38.307734255268876
Cro_13,42,38.307734255268876
Cro_13,43,36.46869048198934
Cro_13,44,37.58682236739854
Cro_13,45,43.12603710258438
Cro_13,46,56.592902974599
Cro_13,47,43.12603710258438
Cro_13,48,36.46869048198934
Cro_13,49,36.46869048198934
Cro_13,50,43.12603710258438
Cro_13,51,45.79013192420433
Cro_13,52,43.12603710258438
Cro_13,53,36.46869048198934
Cro_13,54,43.12603710258438
Cro_13,55,43.12603710258438
Cro_13,56,43.12603710258438
Cro_13,57,132.55504486099997
Cro_13,58,43.12603710258438
Cro_13,59,45.79013192420433
Cro_13,60,59.06556600262136
Cro_13,61,47.06380287775479
Cro_13,62,43.12603710258438
Cro_13,63,43.12603710258438
Cro_13,64,43.12603710258438
Cro_13,65,43.12603710258438
Cro_13,66,36.46869048198934
Cro_13,67,36.46869048198934
Cro_13,68,36.46869048198934
Cro_13,69,33.00686117862177
Cro_13,70,33.0068611786218
Cro_13,71,33.0068611786218
Cro_13,72,33.00686117862177
Cro_13,73,33.00686117862177
Cro_13,74,33.00686117862177
Cro_13,75,33.0068611786218
Cro_13,76,33.00686117862177
Cro_13,77,33.00686117862177
Cro_13,78,33.0068611786218
Cro_13,79,33.0068611786218
Cro_13,80,40.434243102375454
Cro_13,81,43.12603710258438
Cro_13,82,51.73566894080626
Cro_13,83,51.73566894080626
Cro_13,84,51.73566894080626
Cro_13,85,228.98927063288232
Cro_13,86,51.73566894080626
Cro_13,87,51.73566894080626
Cro_13,88,62.153956727830895
Cro_13,89,52.8213442395699
Cro_13,90,52.8213442395699
Cro_13,91,52.8213442395699
Cro_13,92,46.92783830904409
Cro_13,93,46.92783830904409
Cro_13,94,46.92783830904409
Cro_13,95,46.92783830904409
Cro_13,96,46.92783830904409
Cro_14,1,49.751801994320175
Cro_14,2,44.49255667570844
Cro_14,3,43.12603710258438
Cro_14,4,51.11832156744424
Cro_14,5,43.12603710258438
Cro_14,6,43.12603710258438
Cro_14,7,43.12603710258438
Cro_14,8,43.12603710258438
Cro_14,9,40.43424310237546
Cro_14,10,43.12603710258438
Cro_14,11,43.12603710258438
Cro_14,12,89.17258839260215
Cro_14,13,43.12603710258438
Cro_14,14,46.92783830904409
Cro_14,15,46.92783830904409
Cro_14,16,55.39972936487234
Cro_14,17,46.92783830904409
Cro_14,18,46.92783830904409
Cro_14,19,49.23197329967305
Cro_14,20,98.1417988401266
Cro_14,21,51.14498890506367
Cro_14,22,51.69434993037343
Cro_14,23,91.54528751556347
Cro_14,24,91.54528751556347
Cro_14,25,91.54528751556347
Cro_14,26,91.54528751556347
Cro_14,27,1508.5429484256124
Cro_14,28,51.51966788378181
Cro_14,29,59.290871788793666
Cro_14,30,43.12603710258438
Cro_14,31,38.61958410103106
Cro_14,32,36.807543511988854
Cro_14,33,31.968769599039877
Cro_14,34,32.04526427354341
Cro_14,35,28.64260827944144
Cro_14,36,28.64260827944144
Cro_14,37,29.17020797410518
Cro_14,38,32.04526427354341
Cro_14,39,35.75316367089807
Cro_14,40,38.31484436565048
Cro_14,41,38.31484436565048
Cro_14,42,38.31484436565048
Cro_14,43,36.46869048198934
Cro_14,44,37.58682236739854
Cro_14,45,43.12603710258438
Cro_14,46,56.592902974599
Cro_14,47,43.12603710258438
Cro_14,48,36.46869048198934
Cro_14,49,36.46869048198934
Cro_14,50,43.12603710258438
Cro_14,51,45.79013192420433
Cro_14,52,43.12603710258438
Cro_14,53,36.46869048198934
Cro_14,54,43.12603710258438
Cro_14,55,43.12603710258438
Cro_14,56,43.12603710258438
Cro_14,57,132.55504486099997
Cro_14,58,43.12603710258438
Cro_14,59,45.79013192420433
Cro_14,60,59.06556600262136
Cro_14,61,47.06380287775479
Cro_14,62,43.12603710258438
Cro_14,63,43.12603710258438
Cro_14,64,43.12603710258438
Cro_14,65,43.12603710258438
Cro_14,66,36.46869048198934
Cro_14,67,36.46869048198934
Cro_14,68,36.46869048198934
Cro_14,69,33.021793502319575
Cro_14,70,33.0217935023196
Cro_14,71,33.0217935023196
Cro_14,72,33.021793502319575
Cro_14,73,33.021793502319575
Cro_14,74,33.021793502319575
Cro_14,75,33.0217935023196
Cro_14,76,33.021793502319575
Cro_14,77,33.021793502319575
Cro_14,78,33.0217935023196
Cro_14,79,33.0217935023196
Cro_14,80,40.20121292021717
Cro_14,81,43.12603710258438
Cro_14,82,51.73566894080626
Cro_14,83,51.73566894080626
Cro_14,84,51.73566894080626
Cro_14,85,228.98927063288232
Cro_14,86,51.73566894080626
Cro_14,87,51.73566894080626
Cro_14,88,62.153956727830895
Cro_14,89,52.8213442395699
Cro_14,90,52.8213442395699
Cro_14,91,52.8213442395699
Cro_14,92,46.92783830904409
Cro_14,93,46.92783830904409
Cro_14,94,46.92783830904409
Cro_14,95,46.92783830904409
Cro_14,96,46.92783830904409
Cro_15,1,49.751801994320175
Cro_15,2,44.49255667570844
Cro_15,3,43.12603710258438
Cro_15,4,51.11832156744424
Cro_15,5,43.12603710258438
Cro_15,6,43.12603710258438
Cro_15,7,43.12603710258438
Cro_15,8,43.12603710258438
Cro_15,9,40.43424310237546
Cro_15,10,43.12603710258438
Cro_15,11,43.12603710258438
Cro_15,12,89.17258839260215
Cro_15,13,43.12603710258438
Cro_15,14,46.92783830904409
Cro_15,15,46.92783830904409
Cro_15,16,55.39972936487234
Cro_15,17,46.92783830904409
Cro_15,18,46.92783830904409
Cro_15,19,49.23197329967305
Cro_15,20,98.1417988401266
Cro_15,21,51.14498890506367
Cro_15,22,51.69434993037343
Cro_15,23,91.54528751556347
Cro_15,24,91.54528751556347
Cro_15,25,91.54528751556347
Cro_15,26,91.54528751556347
Cro_15,27,1508.5429484256124
Cro_15,28,51.51966788378181
Cro_15,29,59.290871788793666
Cro_15,30,43.12603710258438
Cro_15,31,38.61958410103106
Cro_15,32,36.807543511988854
Cro_15,33,31.968769599039877
Cro_15,34,32.04526427354341
Cro_15,35,28.64260827944144
Cro_15,36,28.64260827944144
Cro_15,37,29.17020797410518
Cro_15,38,32.04526427354341
Cro_15,39,35.75316367089807
Cro_15,40,38.31484436565048
Cro_15,41,38.31484436565048
Cro_15,42,38.31484436565048
Cro_15,43,36.46869048198934
Cro_15,44,37.58682236739854
Cro_15,45,43.12603710258438
Cro_15,46,56.592902974599
Cro_15,47,43.12603710258438
Cro_15,48,36.46869048198934
Cro_15,49,36.46869048198934
Cro_15,50,43.12603710258438
Cro_15,51,45.79013192420433
Cro_15,52,43.12603710258438
Cro_15,53,36.46869048198934
Cro_15,54,43.12603710258438
Cro_15,55,43.12603710258438
Cro_15,56,43.12603710258438
Cro_15,57,132.55504486099997
Cro_15,58,43.12603710258438
Cro_15,59,45.79013192420433
Cro_15,60,59.06556600262136
Cro_15,61,47.06380287775479
Cro_15,62,43.12603710258438
Cro_15,63,43.12603710258438
Cro_15,64,43.12603710258438
Cro_15,65,43.12603710258438
Cro_15,66,36.46869048198934
Cro_15,67,36.46869048198934
Cro_15,68,36.46869048198934
Cro_15,69,33.021793502319575
Cro_15,70,33.0217935023196
Cro_15,71,33.0217935023196
Cro_15,72,33.021793502319575
Cro_15,73,33.021793502319575
Cro_15,74,33.021793502319575
Cro_15,75,33.0217935023196
Cro_15,76,33.021793502319575
Cro_15,77,33.021793502319575
Cro_15,78,33.0217935023196
Cro_15,79,33.0217935023196
Cro_15,80,40.20121292021717
Cro_15,81,43.12603710258438
Cro_15,82,51.73566894080626
Cro_15,83,51.73566894080626
Cro_15,84,51.73566894080626
Cro_15,85,228.98927063288232
Cro_15,86,51.73566894080626
Cro_15,87,51.73566894080626
Cro_15,88,62.153956727830895
Cro_15,89,52.8213442395699
Cro_15,90,52.8213442395699
Cro_15,91,52.8213442395699
Cro_15,92,46.92783830904409
Cro_15,93,46.92783830904409
Cro_15,94,46.92783830904409
Cro_15,95,46.92783830904409
Cro_15,96,46.92783830904409
Cro_16,1,49.751801994320175
Cro_16,2,44.49255667570844
Cro_16,3,43.12603710258438
Cro_16,4,51.11832156744424
Cro_16,5,43.12603710258438
Cro_16,6,43.12603710258438
Cro_16,7,43.12603710258438
Cro_16,8,43.12603710258438
Cro_16,9,40.43424310237546
Cro_16,10,43.12603710258438
Cro_16,11,43.12603710258438
Cro_16,12,89.17258839260215
Cro_16,13,43.12603710258438
Cro_16,14,46.92783830904409
Cro_16,15,46.92783830904409
Cro_16,16,55.39972936487234
Cro_16,17,46.92783830904409
Cro_16,18,46.92783830904409
Cro_16,19,49.23197329967305
Cro_16,20,98.1417988401266
Cro_16,21,51.14498890506367
Cro_16,22,51.671904255485025
Cro_16,23,79.54760242505603
Cro_16,24,79.54760242505603
Cro_16,25,79.54760242505603
Cro_16,26,79.54760242505603
Cro_16,27,1502.3905294266171
Cro_16,28,51.40232989696332
Cro_16,29,59.290871788793666
Cro_16,30,43.12603710258438
Cro_16,31,38.61781476065245
Cro_16,32,36.80654967505138
Cro_16,33,31.957760596398472
Cro_16,34,32.03422892862846
Cro_16,35,28.632744698385302
Cro_16,36,28.632744698385302
Cro_16,37,29.160162704904486
Cro_16,38,32.03422892862846
Cro_16,39,35.74486601000638
Cro_16,40,38.30942969982371
Cro_16,41,38.30942969982371
Cro_16,42,38.30942969982371
Cro_16,43,36.46869048198934
Cro_16,44,37.58682236739854
Cro_16,45,43.12603710258438
Cro_16,46,56.592902974599
Cro_16,47,43.12603710258438
Cro_16,48,36.46869048198934
Cro_16,49,36.46869048198934
Cro_16,50,43.12603710258438
Cro_16,51,45.79013192420433
Cro_16,52,43.12603710258438
Cro_16,53,36.46869048198934
Cro_16,54,43.12603710258438
Cro_16,55,43.12603710258438
Cro_16,56,43.12603710258438
Cro_16,57,132.55504486099997
Cro_16,58,43.12603710258438
Cro_16,59,45.79013192420433
Cro_16,60,59.06556600262136
Cro_16,61,47.06380287775479
Cro_16,62,43.12603710258438
Cro_16,63,43.12603710258438
Cro_16,64,43.12603710258438
Cro_16,65,43.12603710258438
Cro_16,66,36.46869048198934
Cro_16,67,36.46869048198934
Cro_16,68,36.46869048198934
Cro_16,69,33.010421872555575
Cro_16,70,33.010421872555604
Cro_16,71,33.010421872555604
Cro_16,72,33.010421872555575
Cro_16,73,33.010421872555575
Cro_16,74,33.010421872555575
Cro_16,75,33.010421872555604
Cro_16,76,33.010421872555575
Cro_16,77,33.010421872555575
Cro_16,78,33.010421872555604
Cro_16,79,33.010421872555604
Cro_16,80,40.378675785942
Cro_16,81,43.12603710258438
Cro_16,82,51.73566894080626
Cro_16,83,51.73566894080626
Cro_16,84,51.73566894080626
Cro_16,85,228.98927063288232
Cro_16,86,51.73566894080626
Cro_16,87,51.73566894080626
Cro_16,88,62.153956727830895
Cro_16,89,52.8213442395699
Cro_16,90,52.8213442395699
Cro_16,91,52.8213442395699
Cro_16,92,46.92783830904409
Cro_16,93,46.92783830904409
Cro_16,94,46.92783830904409
Cro_16,95,46.92783830904409
Cro_16,96,46.92783830904409
Cro_18,1,49.751801994320175
Cro_18,2,44.49255667570844
Cro_18,3,43.12603710258438
Cro_18,4,51.11832156744424
Cro_18,5,43.12603710258438
Cro_18,6,43.12603710258438
Cro_18,7,43.12603710258438
Cro_18,8,43.12603710258438
Cro_18,9,40.43424310237546
Cro_18,10,43.12603710258438
Cro_18,11,43.12603710258438
Cro_18,12,89.17258839260215
Cro_18,13,43.12603710258438
Cro_18,14,46.92783830904409
Cro_18,15,46.92783830904409
Cro_18,16,55.39972936487234
Cro_18,17,46.92783830904409
Cro_18,18,46.92783830904409
Cro_18,19,49.23197329967305
Cro_18,20,98.1417988401266
Cro_18,21,51.14498890506367
Cro_18,22,51.674211728180275
Cro_18,23,80.78099508935253
Cro_18,24,80.78099508935253
Cro_18,25,80.78099508935253
Cro_18,26,80.78099508935253
Cro_18,27,1503.023013810379
Cro_18,28,51.41439254163964
Cro_18,29,59.290871788793666
Cro_18,30,43.12603710258438
Cro_18,31,38.617996653361516
Cro_18,32,36.80665184402639
Cro_18,33,31.958892349982317
Cro_18,34,32.035363390265296
Cro_18,35,28.633758699705265
Cro_18,36,28.633758699705265
Cro_18,37,29.16119538422966
Cro_18,38,32.035363390265296
Cro_18,39,35.74571903073474
Cro_18,40,38.30998634129746
Cro_18,41,38.30998634129746
Cro_18,42,38.30998634129746
Cro_18,43,36.46869048198934
Cro_18,44,37.58682236739854
Cro_18,45,43.12603710258438
Cro_18,46,56.592902974599
Cro_18,47,43.12603710258438
Cro_18,48,36.46869048198934
Cro_18,49,36.46869048198934
Cro_18,50,43.12603710258438
Cro_18,51,45.79013192420433
Cro_18,52,43.12603710258438
Cro_18,53,36.46869048198934
Cro_18,54,43.12603710258438
Cro_18,55,43.12603710258438
Cro_18,56,43.12603710258438
Cro_18,57,132.55504486099997
Cro_18,58,43.12603710258438
Cro_18,59,45.79013192420433
Cro_18,60,59.06556600262136
Cro_18,61,47.06380287775479
Cro_18,62,43.12603710258438
Cro_18,63,43.12603710258438
Cro_18,64,43.12603710258438
Cro_18,65,43.12603710258438
Cro_18,66,36.46869048198934
Cro_18,67,36.46869048198934
Cro_18,68,36.46869048198934
Cro_18,69,33.01159090513362
Cro_18,70,33.01159090513365
Cro_18,71,33.01159090513365
Cro_18,72,33.01159090513362
Cro_18,73,33.01159090513362
Cro_18,74,33.01159090513362
Cro_18,75,33.01159090513365
Cro_18,76,33.01159090513362
Cro_18,77,33.01159090513362
Cro_18,78,33.01159090513365
Cro_18,79,33.01159090513365
Cro_18,80,40.36043215018069
Cro_18,81,43.12603710258438
Cro_18,82,51.73566894080626
Cro_18,83,51.73566894080626
Cro_18,84,51.73566894080626
Cro_18,85,228.98927063288232
Cro_18,86,51.73566894080626
Cro_18,87,51.73566894080626
Cro_18,88,62.153956727830895
Cro_18,89,52.8213442395699
Cro_18,90,52.8213442395699
Cro_18,91,52.8213442395699
Cro_18,92,46.92783830904409
Cro_18,93,46.92783830904409
Cro_18,94,46.92783830904409
Cro_18,95,46.92783830904409
Cro_18,96,46.92783830904409
Aus_1,1,49.751801994320175
Aus_1,2,44.49255667570844
Aus_1,3,43.12603710258438
Aus_1,4,51.11832156744424
Aus_1,5,43.12603710258438
Aus_1,6,43.12603710258438
Aus_1,7,43.12603710258438
Aus_1,8,43.12603710258438
Aus_1,9,40.43424310237546
Aus_1,10,43.12603710258438
Aus_1,11,43.12603710258438
Aus_1,12,89.17258839260215
Aus_1,13,43.12603710258438
Aus_1,14,46.92783830904409
Aus_1,15,46.92783830904409
Aus_1,16,55.39972936487234
Aus_1,17,46.92783830904409
Aus_1,18,46.92783830904409
Aus_1,19,49.23197329967305
Aus_1,20,98.1417988401266
Aus_1,21,51.14498890506367
Aus_1,22,56.719194209623716
Aus_1,23,2777.4301892186395
Aus_1,24,2777.4301892186395
Aus_1,25,2777.4301892186395
Aus_1,26,2777.4301892186395
Aus_1,27,2885.866088155838
Aus_1,28,77.78776250491505
Aus_1,29,59.290871788793666
Aus_1,30,43.12603710258438
Aus_1,31,-2.9408680254834525e-14
Aus_1,32,-8.385446841205233e-15
Aus_1,33,-1.4921397450962104e-13
Aus_1,34,-5.684341886080802e-14
Aus_1,35,-4.618527782440651e-14
Aus_1,36,-4.618527782440651e-14
Aus_1,37,-1.4210854715202004e-13
Aus_1,38,-1.5631940186722204e-13
Aus_1,39,-1.1434705988819224e-13
Aus_1,40,-7.544498179158069e-14
Aus_1,41,-2.5706990288373643e-14
Aus_1,42,-7.544498179158069e-14
Aus_1,43,-2.976745837816699e-15
Aus_1,44,3.38385606153501e-15
Aus_1,45,43.12603710258438
Aus_1,46,56.592902974599
Aus_1,47,43.12603710258438
Aus_1,48,-2.976745837816699e-15
Aus_1,49,36.46869048198934
Aus_1,50,43.12603710258438
Aus_1,51,45.79013192420433
Aus_1,52,43.12603710258438
Aus_1,53,36.46869048198934
Aus_1,54,43.12603710258438
Aus_1,55,43.12603710258438
Aus_1,56,43.12603710258438
Aus_1,57,132.55504486099997
Aus_1,58,43.12603710258438
Aus_1,59,45.79013192420433
Aus_1,60,59.06556600262136
Aus_1,61,47.06380287775479
Aus_1,62,43.12603710258438
Aus_1,63,43.12603710258438
Aus_1,64,43.12603710258438
Aus_1,65,3.7018373053448266
Aus_1,66,-2.976745837816699e-15
Aus_1,67,-2.976745837816699e-15
Aus_1,68,-2.976745837816699e-15
Aus_1,69,-1.6342482922482304e-13
Aus_1,70,-4.973799150320701e-14
Aus_1,71,-4.973799150320701e-14
Aus_1,72,-1.6342482922482304e-13
Aus_1,73,-1.6342482922482304e-13
Aus_1,74,-1.6342482922482304e-13
Aus_1,75,-4.973799150320701e-14
Aus_1,76,-1.6342482922482304e-13
Aus_1,77,-1.6342482922482304e-13
Aus_1,78,-4.973799150320701e-14
Aus_1,79,-4.973799150320701e-14
Aus_1,80,-2.5718184257213742e-14
Aus_1,81,43.12603710258438
Aus_1,82,51.73566894080626
Aus_1,83,51.73566894080626
Aus_1,84,51.73566894080626
Aus_1,85,228.98927063288232
Aus_1,86,51.73566894080626
Aus_1,87,51.73566894080626
Aus_1,88,62.153956727830895
Aus_1,89,52.8213442395699
Aus_1,90,52.8213442395699
Aus_1,91,52.8213442395699
Aus_1,92,46.92783830904409
Aus_1,93,46.92783830904409
Aus_1,94,46.92783830904409
Aus_1,95,46.92783830904409
Aus_1,96,46.92783830904409
Aus_2,1,49.751801994320175
Aus_2,2,44.49255667570844
Aus_2,3,43.12603710258438
Aus_2,4,51.11832156744424
Aus_2,5,43.12603710258438
Aus_2,6,43.12603710258438
Aus_2,7,43.12603710258438
Aus_2,8,43.12603710258438
Aus_2,9,40.43424310237546
Aus_2,10,43.12603710258438
Aus_2,11,43.12603710258438
Aus_2,12,89.17258839260215
Aus_2,13,43.12603710258438
Aus_2,14,46.92783830904409
Aus_2,15,46.92783830904409
Aus_2,16,55.39972936487234
Aus_2,17,46.92783830904409
Aus_2,18,46.92783830904409
Aus_2,19,49.23197329967305
Aus_2,20,98.1417988401266
Aus_2,21,51.14498890506367
Aus_2,22,56.665367136827044
Aus_2,23,2748.6584872328804
Aus_2,24,2748.6584872328804
Aus_2,25,2748.6584872328804
Aus_2,26,2748.6584872328804
Aus_2,27,2871.111944786075
Aus_2,28,77.50637375676216
Aus_2,29,59.290871788793666
Aus_2,30,43.12603710258438
Aus_2,31,37.2560912099195
Aus_2,32,36.04167075197604
Aus_2,33,23.4849882863494
Aus_2,34,23.54118302131156
Aus_2,35,21.0415142143406
Aus_2,36,21.0415142143406
Aus_2,37,21.429100999958735
Aus_2,38,23.541183021311532
Aus_2,39,29.358802373611383
Aus_2,40,34.14218293101624
Aus_2,41,34.14218293101624
Aus_2,42,34.14218293101624
Aus_2,43,36.46869048198934
Aus_2,44,37.58682236739854
Aus_2,45,43.12603710258438
Aus_2,46,56.592902974599
Aus_2,47,43.12603710258438
Aus_2,48,36.46869048198934
Aus_2,49,36.46869048198934
Aus_2,50,43.12603710258438
Aus_2,51,45.79013192420433
Aus_2,52,43.12603710258438
Aus_2,53,36.46869048198934
Aus_2,54,43.12603710258438
Aus_2,55,43.12603710258438
Aus_2,56,43.12603710258438
Aus_2,57,132.55504486099997
Aus_2,58,43.12603710258438
Aus_2,59,45.79013192420433
Aus_2,60,59.06556600262136
Aus_2,61,47.06380287775479
Aus_2,62,43.12603710258438
Aus_2,63,43.12603710258438
Aus_2,64,43.12603710258438
Aus_2,65,43.12603710258438
Aus_2,66,36.46869048198934
Aus_2,67,36.46869048198934
Aus_2,68,36.46869048198934
Aus_2,69,24.258563695848814
Aus_2,70,24.258563695848864
Aus_2,71,24.258563695848864
Aus_2,72,24.258563695848814
Aus_2,73,24.258563695848814
Aus_2,74,24.258563695848814
Aus_2,75,24.258563695848864
Aus_2,76,24.258563695848814
Aus_2,77,24.258563695848814
Aus_2,78,24.258563695848864
Aus_2,79,24.258563695848864
Aus_2,80,34.14500014755796
Aus_2,81,43.12603710258438
Aus_2,82,51.73566894080626
Aus_2,83,51.73566894080626
Aus_2,84,51.73566894080626
Aus_2,85,228.98927063288232
Aus_2,86,51.73566894080626
Aus_2,87,51.73566894080626
Aus_2,88,62.153956727830895
Aus_2,89,52.8213442395699
Aus_2,90,52.8213442395699
Aus_2,91,52.8213442395699
Aus_2,92,46.92783830904409
Aus_2,93,46.92783830904409
Aus_2,94,46.92783830904409
Aus_2,95,46.92783830904409
Aus_2,96,46.92783830904409
Aus_3,1,49.751801994320175
Aus_3,2,44.49255667570844
Aus_3,3,43.12603710258438
Aus_3,4,51.11832156744424
Aus_3,5,43.12603710258438
Aus_3,6,43.12603710258438
Aus_3,7,43.12603710258438
Aus_3,8,43.12603710258438
Aus_3,9,40.43424310237546
Aus_3,10,43.12603710258438
Aus_3,11,43.12603710258438
Aus_3,12,89.17258839260215
Aus_3,13,43.12603710258438
Aus_3,14,46.92783830904409
Aus_3,15,46.92783830904409
Aus_3,16,55.39972936487234
Aus_3,17,46.92783830904409
Aus_3,18,46.92783830904409
Aus_3,19,49.23197329967305
Aus_3,20,98.1417988401266
Aus_3,21,51.14498890506367
Aus_3,22,56.71919420962371
Aus_3,23,2777.4301892186377
Aus_3,24,2777.4301892186377
Aus_3,25,2777.4301892186377
Aus_3,26,2777.4301892186377
Aus_3,27,2885.866088155837
Aus_3,28,77.78776250491504
Aus_3,29,59.290871788793666
Aus_3,30,43.12603710258438
Aus_3,31,-2.164527234761318e-14
Aus_3,32,-4.266731612014104e-16
Aus_3,33,-2.1316282072803006e-13
Aus_3,34,-1.1368683772161603e-13
Aus_3,35,-9.947598300641403e-14
Aus_3,36,-9.947598300641403e-14
Aus_3,37,-1.9539925233402755e-13
Aus_3,38,-2.2026824808563106e-13
Aus_3,39,-1.5535523802981396e-13
Aus_3,40,-9.383412505400324e-14
Aus_3,41,-4.4096133550796226e-14
Aus_3,42,-9.383412505400324e-14
Aus_3,43,1.3218606102596437e-14
Aus_3,44,2.0075758307447675e-14
Aus_3,45,43.12603710258438
Aus_3,46,56.592902974599
Aus_3,47,43.12603710258438
Aus_3,48,1.3218606102596437e-14
Aus_3,49,36.46869048198934
Aus_3,50,43.12603710258438
Aus_3,51,45.79013192420433
Aus_3,52,43.12603710258438
Aus_3,53,36.46869048198934
Aus_3,54,43.12603710258438
Aus_3,55,43.12603710258438
Aus_3,56,43.12603710258438
Aus_3,57,132.55504486099997
Aus_3,58,43.12603710258438
Aus_3,59,45.79013192420433
Aus_3,60,59.06556600262136
Aus_3,61,47.06380287775479
Aus_3,62,43.12603710258438
Aus_3,63,43.12603710258438
Aus_3,64,43.12603710258438
Aus_3,65,3.701837305344844
Aus_3,66,1.3218606102596437e-14
Aus_3,67,1.3218606102596437e-14
Aus_3,68,1.3218606102596437e-14
Aus_3,69,-2.2026824808563106e-13
Aus_3,70,-1.1368683772161603e-13
Aus_3,71,-1.1368683772161603e-13
Aus_3,72,-2.2026824808563106e-13
Aus_3,73,-2.2026824808563106e-13
Aus_3,74,-2.2026824808563106e-13
Aus_3,75,-1.1368683772161603e-13
Aus_3,76,-2.2026824808563106e-13
Aus_3,77,-2.2026824808563106e-13
