zone,bus,fuel,generator,time,value
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,15,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,16,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,17,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,18,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,19,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,20,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,21,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,22,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,23,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,24,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,25,272.78723847230253
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,26,435.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,27,174.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,28,298.89915602968154
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,29,435.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,30,174.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,31,174.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,32,174.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,33,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,34,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,35,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,36,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,37,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,38,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,39,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,40,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,41,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,42,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,43,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,44,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,45,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,46,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,47,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,48,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,49,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,50,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,51,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,52,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,53,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,54,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,55,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,56,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,57,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,58,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,59,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,60,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,61,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,62,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,63,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,64,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,65,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,66,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,67,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,68,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,69,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,70,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,71,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,72,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,73,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,74,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,75,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,76,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,77,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,78,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,79,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,80,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,81,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,82,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,83,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,84,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,85,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,86,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,87,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,88,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,89,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,90,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,91,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,92,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,93,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,94,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,95,0.0
France,Fra_69,Natural Gas,Montoir-de Bretagne CCGT Power Plant France,96,0.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,1,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,2,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,3,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,4,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,5,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,6,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,7,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,8,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,9,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,10,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,11,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,12,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,13,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,14,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,15,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,16,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,17,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,18,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,19,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,20,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,21,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,22,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,23,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,24,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,25,2725.9999999999995
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,26,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,27,2725.9999999999995
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,28,2725.9999999999995
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,29,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,30,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,31,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,32,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,33,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,34,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,35,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,36,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,37,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,38,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,39,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,40,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,41,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,42,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,43,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,44,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,45,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,46,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,47,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,48,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,49,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,50,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,51,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,52,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,53,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,54,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,55,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,56,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,57,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,58,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,59,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,60,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,61,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,62,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,63,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,64,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,65,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,66,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,67,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,68,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,69,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,70,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,71,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,72,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,73,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,74,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,75,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,76,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,77,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,78,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,79,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,80,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,81,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,82,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,83,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,84,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,85,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,86,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,87,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,88,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,89,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,90,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,91,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,92,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,93,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,94,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,95,2726.0
France,Fra_57,Nuclear,Belleville Nuclear Power Plant France,96,2726.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,1,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,2,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,3,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,4,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,5,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,6,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,7,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,8,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,9,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,10,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,11,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,12,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,13,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,14,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,15,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,16,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,17,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,18,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,19,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,20,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,21,164.8
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,22,412.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,23,412.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,24,412.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,25,412.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,26,412.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,27,412.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,28,412.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,29,412.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,30,164.8
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,31,164.8
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,32,164.8
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,33,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,34,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,35,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,36,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,37,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,38,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,39,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,40,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,41,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,42,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,43,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,44,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,45,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,46,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,47,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,48,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,49,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,50,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,51,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,52,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,53,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,54,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,55,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,56,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,57,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,58,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,59,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,60,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,61,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,62,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,63,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,64,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,65,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,66,0.0
France,Fra_55,Natural Gas,Pont-Sur-Sambre Combustion Gas Power Plant France,67,0.0
